,Donor ID,Project ID,Donation Amount,Donor City,Project Title,Project Type,Project Resource Category,Project Subject Category Tree,Project Subject Subcategory Tree
3787111,6c86fbd699301d20c0c714b863eb422f,7091d9f9b0fae503d502ed726be04f07,30.0,Oakland,We Want To Learn To Read!,Teacher-Led,Books,Literacy & Language,"Literacy, Literature & Writing"
3787112,a033e3b728bf4fa0d5e6b0b19309286a,7091d9f9b0fae503d502ed726be04f07,99.0,Oakland,We Want To Learn To Read!,Teacher-Led,Books,Literacy & Language,"Literacy, Literature & Writing"
3787113,b6365dcf69aa96ee3812be79ee6cd87c,7091d9f9b0fae503d502ed726be04f07,25.0,Oakland,We Want To Learn To Read!,Teacher-Led,Books,Literacy & Language,"Literacy, Literature & Writing"
3787114,e6955f1a449938156ea0754cac4e71c2,7091d9f9b0fae503d502ed726be04f07,50.0,Oakland,We Want To Learn To Read!,Teacher-Led,Books,Literacy & Language,"Literacy, Literature & Writing"
3787445,47d002fc75c59622c78c6496cd9e3c27,dd560fa8933b62ef4dbc8afbf348d42b,64.11,Oakland,Physical App-ucation,Teacher-Led,Technology,Health & Sports,"Health & Wellness, Team Sports"
3787858,4281350fb794ec1ca008279dd1436f71,f6cf8183264db3ef6eb881c6a79c2985,131.68,Oakland,"Read, Relax, And Rejuvenate",Teacher-Led,Supplies,Health & Sports,Health & Wellness
3788334,877ce34a49add4c9dad64778f11d8bb9,afc81f80809bc8d817bd4d41da0bd944,50.0,Oakland,Move and Work? Help Make It Possible!,Teacher-Led,Supplies,Applied Learning,Other
3788932,ec67636b6cc68b9267d9bf982e3889c8,83b3ffee4b100cae9b1185e0120ffc02,30.0,Oakland,Do Superheroes Use iPads?,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literacy, Mathematics"
3789326,6097600e8f8ea7aa12f1e9b4cf13794c,e1e9264d6952b24ddeb292d680fdff67,25.0,Oakland,Connecting Math to Home,Teacher-Led,Supplies,Math & Science,Mathematics
3789509,5abecf3a334d0a419287b83a87894de6,d12767e4207bd235d145afd4cff2a743,100.0,Oakland,Chromebooks,Teacher-Led,Technology,Literacy & Language,"Literacy, Literature & Writing"
3789646,b6a3a7d0c93769680c7cbd6c18fc9b6c,5c4a901ab0c93b4f6ee3b82e59f2a14d,8.63,Oakland,Kid-Inspired and Kid Created Interactive Newspaper,Teacher-Led,Technology,"Math & Science, Literacy & Language","Applied Sciences, Literature & Writing"
3790651,a9f604c4576870a3c6208892064b6764,6569fcb9d8b053519bf18458541a1b8b,17.94,Oakland,Carpet for Story Time!,Teacher-Led,Supplies,"Literacy & Language, Math & Science","Literacy, Mathematics"
3790731,c0ec6ca368ea21e3d33ec6c8a2403fcc,a1a8073314ec5486c687e6cf3e7e2245,250.0,Oakland,Technology for Spanish Immersion Classroom!,Teacher-Led,Technology,Literacy & Language,"Foreign Languages, Literacy"
3791190,450e6662baa24219c4f6458829f2c8d6,c72767db9d8de3792e27265063bb828b,50.0,Oakland,Let's See,Teacher-Led,Books,"History & Civics, Literacy & Language","History & Geography, Literature & Writing"
3791191,d102fd2bc7f3514ab84fa2a30bfe6d11,c72767db9d8de3792e27265063bb828b,49.29,Oakland,Let's See,Teacher-Led,Books,"History & Civics, Literacy & Language","History & Geography, Literature & Writing"
3792482,46ba941555020dc8d59991aec02599d8,5d24712f4aaf5679b25f6f3663b05709,50.0,Oakland,Invaluable Experiences through Novels,Teacher-Led,Books,Literacy & Language,Literacy
3792968,5a976a88974dd6b20bddb44c51aafa53,5d4dcfe800b9afb1067fe66ed12d15a4,50.0,Oakland,Comfortable Classroom Makeover!,Teacher-Led,Supplies,Applied Learning,"Character Education, Other"
3793011,ad94c38a8c8685b0aff21f3bafedf36b,5d515f7bc94e91a6c378abeadc9004b4,20.0,Oakland,Rock Our Coding Skills With Robots,Teacher-Led,Instructional Technology,Math & Science,"Applied Sciences, Mathematics"
3793012,ad94c38a8c8685b0aff21f3bafedf36b,6eb237bb9ac483ac635ac0c078ca5885,25.0,Oakland,Breaking the Code,Teacher-Led,Books,"Math & Science, Applied Learning","Applied Sciences, Other"
3793628,3a54f12e9b3033ad3cdc6a216c550776,e63240f476c3649baabd6713044f274a,20.0,Oakland,Help Put the Art in Language Arts!,Teacher-Led,Supplies,"Literacy & Language, Music & The Arts","Literacy, Visual Arts"
3793948,238805fe7c085bb781aa5648a5e87104,fb444da72ebd295057c48f237e94d04d,200.0,Oakland,Electricity and Motors in STEM Class!,Teacher-Led,Technology,Math & Science,"Applied Sciences, Mathematics"
3793949,b1d74b66ae361fde1e4f4d2e3cfd383c,fb444da72ebd295057c48f237e94d04d,366.33,Oakland,Electricity and Motors in STEM Class!,Teacher-Led,Technology,Math & Science,"Applied Sciences, Mathematics"
3794223,9d82273770467d06b8942fb101d4b5bb,5da6ccbd192aa3670af38b4b7c41c84d,40.0,Oakland,Calculators Enabling Student Success,Teacher-Led,Technology,Math & Science,"Applied Sciences, Mathematics"
3794225,cbe7558abb3737207232ad11572db5ad,5da6ccbd192aa3670af38b4b7c41c84d,361.21,Oakland,Calculators Enabling Student Success,Teacher-Led,Technology,Math & Science,"Applied Sciences, Mathematics"
3794251,bbeaa7e4aa0def7dfa1a3e645be746ed,f7700b65f976c830e210d92e7dddb3ca,576.49,Oakland,Reduce Distractions,Teacher-Led,Instructional Technology,Literacy & Language,"Literacy, Literature & Writing"
3794356,e83d062c63b401aa624e878e46c9e23a,5db505d2ac56b7ef500ffcefd08791f7,170.11,Oakland,Help Our Students!,Teacher-Led,Other,"Literacy & Language, Applied Learning","Literacy, Other"
3794357,e83d062c63b401aa624e878e46c9e23a,7ed4939ffe97ce5de360b7eb4fd515ea,109.11,Oakland,Materials for Speech Therapy,Teacher-Led,Other,"Applied Learning, Literacy & Language","Early Development, Literacy"
3794358,e83d062c63b401aa624e878e46c9e23a,a497d5e2ca6ab3f47d844a850d97b5eb,100.0,Oakland,Help Our Special Needs Students!,Teacher-Led,Books,"Literacy & Language, Special Needs","Literacy, Special Needs"
3794359,0477567c3d0ae383ea5b9fd289ebbe9a,a497d5e2ca6ab3f47d844a850d97b5eb,40.0,Oakland,Help Our Special Needs Students!,Teacher-Led,Books,"Literacy & Language, Special Needs","Literacy, Special Needs"
3794360,844cb2b98ec06c1c863c3c90d47e1f4a,a497d5e2ca6ab3f47d844a850d97b5eb,25.0,Oakland,Help Our Special Needs Students!,Teacher-Led,Books,"Literacy & Language, Special Needs","Literacy, Special Needs"
3794361,b88a03d5ec0d48f6f760553dc0e073d9,a497d5e2ca6ab3f47d844a850d97b5eb,50.0,Oakland,Help Our Special Needs Students!,Teacher-Led,Books,"Literacy & Language, Special Needs","Literacy, Special Needs"
3794465,6b72399e0c5d60e0f261d324552a8376,5dbd1aec70f48cc0eb7e3e42d92f7456,10.0,Oakland,Moving All Students With Technology,Teacher-Led,Technology,"Literacy & Language, Applied Learning","Literacy, Other"
3794530,1a949a30c68ad253a19c3cee03e9cacb,5dbfd2a52aafd7ff94e48c90b4851389,463.6,Oakland,"""Makey Makey"" Math Amazing",Teacher-Led,Technology,Math & Science,"Applied Sciences, Mathematics"
3794649,36436d1b1b8485e1d90a3a9267cc9574,e0365cac58f910aabe8e2f46f8e9db84,25.0,Oakland,Bringing Technology into Reading Centers Meaningfully,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3795209,387d99eb98ecfd9c2f0f28bdf57fe645,5df2798dfdb29799a65a1eff19944e00,250.0,Oakland,Shape Up!,Teacher-Led,Supplies,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3795210,4f95a058c891f7c6873764baafc33b5d,5df2798dfdb29799a65a1eff19944e00,25.0,Oakland,Shape Up!,Teacher-Led,Supplies,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3795765,82b7a62253ddd6049bfd9de532686d08,5e1bf0d667b7c460e223188c91319517,40.0,Oakland,"Diverse Books to Foster Empathy, Understanding, and Anti-Bullying ",Teacher-Led,Books,Literacy & Language,Literacy
3795852,f8756bacf8f7e4c6a4921cfed48a56be,739886f1d424a11d4017d5a40754af88,50.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795853,097f82463b8282c92f44dbb6307d2fe4,739886f1d424a11d4017d5a40754af88,25.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795854,32fbb784d7ada8092da977ac61d04fcd,739886f1d424a11d4017d5a40754af88,100.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795855,336557cc00c25b03cfd1640b43801c74,739886f1d424a11d4017d5a40754af88,100.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795857,680a51d68d42b68ebfc8b24787f6ade8,739886f1d424a11d4017d5a40754af88,25.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795858,9ad0fcfdb38865b38ec320e209b7bac1,739886f1d424a11d4017d5a40754af88,20.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795859,f0ab309ee1f443055a0a62c31f1a57a2,739886f1d424a11d4017d5a40754af88,25.0,Oakland,Mathematics and Music/Art&Algebra!!,Teacher-Led,Supplies,Music & The Arts,"Music, Visual Arts"
3795860,f8756bacf8f7e4c6a4921cfed48a56be,ef5595bbb1819a505d7caba24f2c7b94,119.1,Oakland,Global Family Students Want To Be Active,Teacher-Led,Supplies,Health & Sports,"Health & Wellness, Team Sports"
3796090,a9a19bc55832e96bc7ab680c5c794040,ba562ec3d6e36a6b1edcde35a21235ed,73.85,Oakland,Technology for Preschool Students with Special Needs,Teacher-Led,Technology,"Literacy & Language, Music & The Arts","Literacy, Music"
3796287,bd066b7311e2b69c15f4cfc25d23ae33,5e436fe81d9a7909fff5e572747841c2,180.52,Oakland,Biography Writing - Print Resources and Mentor Texts,Teacher-Led,Books,"Literacy & Language, History & Civics","Literacy, Social Sciences"
3796288,bd066b7311e2b69c15f4cfc25d23ae33,8fea8edb21603fa0bcaf8a95dc6f10b5,221.19,Oakland,Designing Experiments: Mushroom Kits,Teacher-Led,Supplies,Math & Science,Environmental Science
3798207,d94e32840e15121a4ce49351636cd55e,5eca6deee6b4d0376fa3688cb27f53eb,25.0,Oakland,Storage and Aesthetics ,Teacher-Led,Other,"History & Civics, Literacy & Language","History & Geography, Literature & Writing"
3798645,025e1cc21dbe15134e2e6d02595d1545,b14e8630bec0950a54bf628b9f5c73f4,20.0,Oakland,Turnitin Helps Students Turn in Good Work!,Teacher-Led,Instructional Technology,Literacy & Language,Foreign Languages
3798911,35e83ffd328e8cb0419efd06dae4bac6,a654f500dbdb36d239329745c1eb23ad,100.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798912,b1846056163a5df56a165537c48d1c45,a654f500dbdb36d239329745c1eb23ad,50.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798914,39cae00c3351db2126b9e2922b2ae17f,a654f500dbdb36d239329745c1eb23ad,75.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798915,0780a4478e16173bcfad6e6a6edd3f5b,a654f500dbdb36d239329745c1eb23ad,32.22,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798916,32c4698f3c53b8d9075b25061ea91bff,a654f500dbdb36d239329745c1eb23ad,25.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798917,70179a952a19381e09a3227eb8bddecc,a654f500dbdb36d239329745c1eb23ad,50.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798918,fd0546628b238eb910320fd8c72cd1f7,a654f500dbdb36d239329745c1eb23ad,100.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798919,2b9fbe893f01590f8ae6cc9857e2fbd5,a654f500dbdb36d239329745c1eb23ad,25.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798920,f014380e189763a6fcab4dd814ee8772,a654f500dbdb36d239329745c1eb23ad,25.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798921,8d10b6ca211a433860b8e56f67df0680,a654f500dbdb36d239329745c1eb23ad,50.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798922,971e9b65ee4337919c4e7ed58710b086,a654f500dbdb36d239329745c1eb23ad,25.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798924,c4f4f96c6e73130e83a0604306ff196d,a654f500dbdb36d239329745c1eb23ad,25.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798925,c7c763c0be6863eb84740f4ec988c276,a654f500dbdb36d239329745c1eb23ad,50.0,Oakland,Guest Speakers Inspire Us!,Teacher-Led,Technology,"Applied Learning, Literacy & Language","College & Career Prep, Literacy"
3798926,863a32a3af1330a107ebfaefc9e226b6,61a1a4b7f38ed96e3e794c3ba2d1ca5b,25.0,Oakland,Eighth Grade Version 2.0,Teacher-Led,Technology,"History & Civics, Literacy & Language","History & Geography, Literature & Writing"
3798927,b805473603088b181d15cfb300e2996f,61a1a4b7f38ed96e3e794c3ba2d1ca5b,40.0,Oakland,Eighth Grade Version 2.0,Teacher-Led,Technology,"History & Civics, Literacy & Language","History & Geography, Literature & Writing"
3798929,b62099e74ded24e6e49b866dc6dbdb6f,61a1a4b7f38ed96e3e794c3ba2d1ca5b,100.0,Oakland,Eighth Grade Version 2.0,Teacher-Led,Technology,"History & Civics, Literacy & Language","History & Geography, Literature & Writing"
3798931,b1846056163a5df56a165537c48d1c45,679134df2bb781eb9b37f72bcc24fb17,50.0,Oakland,,,,,
3798932,b1846056163a5df56a165537c48d1c45,a225b5035badaaf8db86a2f420eb0d3a,70.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798934,05b54eff472c20c820ec0060124b5d0d,a225b5035badaaf8db86a2f420eb0d3a,50.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798935,118867ba19c72914313d599ceb01dc40,a225b5035badaaf8db86a2f420eb0d3a,37.73,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798937,34667c2feec20bc56f84100fa763db9e,a225b5035badaaf8db86a2f420eb0d3a,20.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798938,38aef7044c50c7ef46665aba2733250d,a225b5035badaaf8db86a2f420eb0d3a,50.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798940,8ddbe002f4a2332001c3bf4226b5c44a,a225b5035badaaf8db86a2f420eb0d3a,20.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798941,af61b7f56725a4ec6d1ddebdce76e767,a225b5035badaaf8db86a2f420eb0d3a,20.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798942,b95a00db5a17b8c703ea43bf7b3fb1fc,a225b5035badaaf8db86a2f420eb0d3a,20.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798943,e5842529d3db4ff26f1bda5453002f6b,a225b5035badaaf8db86a2f420eb0d3a,20.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798944,ef9a7703241d930f69f69858f0fec491,a225b5035badaaf8db86a2f420eb0d3a,20.0,Oakland,...Putting On The Heat!,Teacher-Led,Supplies,Math & Science,"Environmental Science, Health & Life Science"
3798945,d216c97080ed348ce3498695d537cc08,658010915267b246b1bd404111be8887,47.5,Oakland,"Holy Cow - Oh Wait, it is a Cow - 3D Science!",Teacher-Led,Technology,Math & Science,"Environmental Science, Health & Life Science"
3798946,d216c97080ed348ce3498695d537cc08,702a9030500e728c9ca483a8e9d02a4f,641.84,Oakland,Is It A Physical Or Chemical Change?!,Teacher-Led,Supplies,"Math & Science, Literacy & Language","Environmental Science, Literacy"
3798947,d216c97080ed348ce3498695d537cc08,bc5ef3c10f47a7d1bf2bf913adb0c336,985.13,Oakland,Starbucks Environment for Fourth Grade Reading Groups,Teacher-Led,Technology,"History & Civics, Literacy & Language","History & Geography, Literacy"
3798948,d216c97080ed348ce3498695d537cc08,c2c59b596ed54d9ba9f61fb972d4ec09,976.78,Oakland,Takin' it Back to the Old School!,Teacher-Led,Books,"History & Civics, Literacy & Language","History & Geography, Literacy"
3799257,c8aa40a3dc492d7c89be026b254eea80,a56fbf02be6fc9d34e14886593aca429,100.0,Oakland,Chromebooks Across the Digital Divide,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3799631,7a8288455c7f1f90c8537c78aeb1f551,90e7f2271a68022ff1c776aee5fa8e56,50.0,Oakland,"8th Grade Washington, D.C. Field Trip",Teacher-Led,Trips,History & Civics,History & Geography
3800709,1be599a1387a1635db89be8e24ac71ac,f6dee08689c8cbd2947a2808dffa86bd,153.0,Oakland,We Need Good Materials 'Write' Away!,Teacher-Led,Educational Kits & Games,"Literacy & Language, Special Needs","Literature & Writing, Special Needs"
3800720,621f277f9807a5a2ce2fb02516326198,ff047accdf44520a0ff6d6ac353809b0,25.0,Oakland,Special Education Chromebook,Teacher-Led,Technology,"Literacy & Language, Special Needs","Literature & Writing, Special Needs"
3800915,bc4a484747caa0da6b33a8269945192e,6ee1b2f4c02f81e0911fbdaa6d8ac90c,181.82,Oakland,We Need Books We Want To Read!,Teacher-Led,Books,"Literacy & Language, Special Needs","Literature & Writing, Special Needs"
3803590,c6edb379a361ce20b7010bc3c5b2f49a,a9528300c2d86200873126335ab723c2,293.0,Oakland,Building Literacy and Problem-Solving Skills,Teacher-Led,Other,Literacy & Language,Literacy
3804355,f6e4e879a4d721fc1d277718fdff6749,608b58263133c98eceefbae3758d8e92,25.0,Oakland,Growing Reading Groups,Teacher-Led,Books,Literacy & Language,"Literacy, Literature & Writing"
3804594,c2e8384ac67a20da671277dc73a145e6,a9a5cb3ce26fad67ef83ba26cce0edbd,875.0,Oakland,You Mean I Can Sit There!?!?  ,Teacher-Led,Supplies,Special Needs,Special Needs
3804986,6a8765432eb92bb96e1c09e17c92e2e1,6f1e07210b2b92d73a1f40ca326599a4,25.0,Oakland,Technology Needed in My Kindergarten Classroom,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3806027,5a6e1ee0a660a70103d566037f292723,f10d9a9dcb251f35ff3bf818651836f0,25.0,Oakland,Creating a Mobile Art Room!,Teacher-Led,Supplies,"Math & Science, Music & The Arts","Environmental Science, Visual Arts"
3806223,c7ebb5a96494031f93dbc6bfd09dd82b,74a2806b65a63bb790f4ba0636fcd9f1,25.0,Oakland,Finding the Just Right Book and Materials  ,Teacher-Led,Supplies,Literacy & Language,Literacy
3806224,e245ee9ac4f3d30499fd2cd5118c2b0d,74a2806b65a63bb790f4ba0636fcd9f1,25.0,Oakland,Finding the Just Right Book and Materials  ,Teacher-Led,Supplies,Literacy & Language,Literacy
3806248,de519ee3c41208325f4a555f6e39a95c,de88ed86b7146b0e6e5c9ce5edf03ea2,50.0,Oakland,Projector Needed!!,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3806256,accdd62d4ecbdb4de46c4e47f4344f56,de88ed86b7146b0e6e5c9ce5edf03ea2,50.0,Oakland,Projector Needed!!,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3806259,f549e78d1b7f08408e40bd3564930583,de88ed86b7146b0e6e5c9ce5edf03ea2,100.0,Oakland,Projector Needed!!,Teacher-Led,Technology,"Literacy & Language, Math & Science","Literature & Writing, Mathematics"
3806921,1e94dbd84882f42bba19d271aeb1ec38,6599a29fc4bc8260d8a632e754d9f54f,100.0,Oakland,My Little Picassos Need Materials To Express Artistry,Teacher-Led,Supplies,"Literacy & Language, Math & Science","Literacy, Mathematics"
3807103,ed5152172dc479cfb17c6e3644a05792,615db03fc1e374de13f23459d4755060,50.0,Oakland,Wanted! 21st Century Paper (die) Cutting Technology!,Teacher-Led,Technology,"Math & Science, Music & The Arts","Health & Life Science, Visual Arts"
3807104,efd51ffb19206a24c2eca62a867d73a3,615db03fc1e374de13f23459d4755060,50.0,Oakland,Wanted! 21st Century Paper (die) Cutting Technology!,Teacher-Led,Technology,"Math & Science, Music & The Arts","Health & Life Science, Visual Arts"
